"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142"
"49",87112.1119999999,335864.509350347,2862736.05824955,228754.483705829,3311340.81622224,180310.057201572,10764043.3522575,64382082.153926,446767.217804372,32596.408,582342.851921198,749652.095,1698462.45835538,58552493.157859,6734.92578003624,41629.6841260436,2447.236,218249.438081554,1154590.33406963,9522070.47745576,98727.3456082959,3879780.42304463,118414.01521381,14077.0348151559,12694.16194812,284172.443,165224.404349834,2654122.62594178,95851575.8507471,1878517.57986465,1388.417,66045.5149999999,368400.882484034,3884001.0355586,670679.897029954,43866485.5613546,19677616.9442787,302248.620028098,514898.284636372,4094148.65420433,174068.816905344,1830261.13037827,369034.605,16360.3329000297,11431246.4995564,109532402.407691,17253.9067259101,427150.57411507,0,330379.185447367,5659913.33936835,314752.230592808,117050.522,5020.547,11394.532,28475.635,153329.703439052,26317768.1704276,12192725.5544493,3380570.17574608,737457.763,8518022.67477272,4830006.2792948,72910086.3561219,102560.255359778,22388756.2381027,909354.151603309,1542147.0213175,396561.85849863,19713657.7611364,1759616.1272845,72715.6595157337,33697.049,1732076.61581808,1099608.56038804,71789.01175585,57934.3831893247,5854634.03342521,59718.2926752408,152643.24861086,92301.7623921298,148730.521494246,14976347.9526628,412341.679612242,130315.973555151,204956.888916214,2524960.84096199,86632.9813878303,211968.118250846,188153.846789816,84955671.1834403,109292.72135659,14238.273,1253273.34669126,994186.013193452,9820897.30229158,885460.207532209,1334683.20099556,447162.458999999,28597.765,249531.331902882,1050761.22203346,2330234.88389523,59308574.231059,10526214.7234542,2199573.97751299,16321456.3963086,28552237.6846193,44656.1150000001,1140.6843149307,421.567,7515050.84091385,160845.048892914,2669482.93818903,23911.494,7929557.03137616,14136559.749587,5517477.0854821,8001089.34794261,45341053.8516882,673899.313177648,6118.610972801,2468.206,19223.599,27971329.0818167,55765344.0060045,62009.493,224200.101156677,5649796.15266317,2210.042,62687.428838901,88816.686,1793736.48524462,22839872.2469367,121063.607786172,5611339.29254463,91130128.0588012,119709738.442846,222916.913150565,637785.422588688,76824.4418753233,28613.0707993455
"50",0,30.739,5295.52114706066,2378.53838626903,448.421412391056,681.854987849992,61314.5217948648,4380.02099204366,28.4307875500196,101.981,340.824452577694,732.265,15561.702819173,191090.319393225,0,29185.8257227874,0,0,3178.1057011554,178615.629719405,36.9956802236518,23752.4608803998,249890.359259589,23.112,910.199454444744,0,5214.40362875038,297.719701243037,1799266.74598499,1387.07581245827,0,0,60.4364834340364,611.429,103.642679828261,5447.80328276098,13041.651284479,45.3698521668078,562.071,13304.901107055,8.95947253566264,91015.5311946601,458.526,2.27,624.431375599554,407218.147872048,1834.95125500654,0,211532.202507734,0,6615.7885472535,109.35,17538.153,102.359,4.4,0,0,1825.45900153794,5114948.82248294,13757.7040392595,346.297,7680.19075898908,4660.18399399495,189385.280165418,1491.66687964051,203355.215758298,1398.74921385019,20946.7540327677,1945.58932909529,42552.0949466749,1424.45769078317,0,0,2152.26337700157,58433.8612356874,40.9808281851408,35.0661010785785,338205.696998022,22.8561722202322,63665.4670037265,274.166,150.924411565545,1291.23669253658,2066.81768965478,18.979704744414,0,6751.26703805054,952.544179136595,0,577.19189101316,932586.66336087,0,104318.867,70518.812958312,1516.46362270568,6500.14016460188,268.972950541118,7843.25693721893,113680.992,0,0,29.643,1798.70616443107,36317.9997316462,62310.0505443415,996.930036557828,166.212108566124,72240.3654635721,5.002,0,1.217,6019.81659437648,73196.1070775158,8206.936,2835.769,126173.192352903,3698.33459879293,677.353902723768,918273.205456809,172510.683876952,631.004254447303,0,0,3.831,4993.15142587843,1843272.43174151,0,524.166282215449,11695.110647705,38.078,163673.959651384,76.633,12762.9303297982,161217.979777484,680.938058497084,130193.645411023,372285.713085766,766982.462656791,3061.7502437715,21.9763853929992,1651.20012915557,81.4478896688384
"51",336.89419331949,394084.588593971,173289.282546229,2970.50282344467,21978.0373802933,44811.6563994808,179119.806431835,282889.389860767,11541.7789682139,46468.3260000001,30474.2108846204,33566.708,37440.3672821272,515774.200506814,9251.08667445467,1475.90164864953,1.16667269498285,1778.66625138783,120288.116536371,32671.1728848463,8434.3491070652,1368083.53158105,7050.60912333863,619.074216347824,5879.68138803707,1984.519,6755.25188892813,19427.6362783162,338123.393759045,15862.8008781621,1020.489,1236.53795975423,3954.7751858968,104796.674512019,1744115.25040961,280895.965984126,193261.878369632,14658.461486701,3045.81965385574,799881.569978926,2061.89084323949,23003.6966623726,12825.752,33.762,83711.6622632324,829560.674378521,176.860815306913,91391.7515550075,2111975.76920015,44291.8417517172,0,5691.27127879415,5884.695,0,50.386,117.24,1711.2381983101,121903.750578265,104759.172988229,98534.0005131132,67458.6254368092,141747.81065796,370686.05091565,3002567.89613518,1808.41086329495,106632.055469728,53600.5000958823,17129.505630821,12662.0080212935,411285.946250962,40313.9747792979,3878.75600072486,0,21176.7927427673,1369323.76828813,2510.55530337614,189.49992330888,17585.8685063318,884.92502624121,974.801310224669,7322.93596185889,5186.53100555987,197556.987658366,29329.7678879534,1734.44853323925,153434.527264584,100785.667311539,705.165874736828,1719.53271141067,339.645964237408,674550.336602848,1248.55033136412,752.357,71853.2252245492,636267.607482225,88721.1387700154,11690.9375728574,21762.1454160904,103277.835,16.329,9411.78862604147,17275.7198092345,25540.0080004247,541182.844394482,159363.803288207,77653.392555595,947369.831339793,311395.217287687,346.9,0,0,817807.818830439,12909.7779623852,302097.99789325,3909.671,473668.166300301,118628.413654209,222053.954818178,99133.4480457854,697405.376006895,6827.64026374151,80.0510841974145,2619.347,138.492,195939.226382923,182813.527845376,835.876,2802.58078427865,56781.4843571403,0,24567.5324057341,10781.895,165925.163206158,2111862.41381393,6540.11828106663,227976.485374742,1185618.10322317,1234977.33633576,8567.22766042678,22978.9371108263,1274.55595653032,814.829645452338
"52",3.815,1192.526,708.523,1.422,3415.97404448727,28.8669093362647,14554.1647586511,6228.02506475881,628.353019662503,7778.604,1959.13056017692,30963.518,1244.03436251348,93056.7099965451,85207.1139051031,12.9038855597848,0,2106.61209108835,1952.7161803217,43996.4912737864,210.583510155219,2243.75150097908,6803.73241107357,0,1.001,474.453,10201.9067267312,94120.9691605852,78359.31784036,65765.2486601919,0,9740.461,430600.405858699,153.885632123989,68.997,8096.01991113237,2627.22240367224,154796.143425744,47163.5936947042,16790.0883304117,1190211.42133445,1760.94992381296,32.171,121.144581992024,11441.8462055493,43590.3569391003,0,3.055,146198.819700173,26750.1129872362,20171.5898886308,0,1.56805935432159,0,5835.082,36393.434,934225.235428217,170.76976326525,19776.0826966957,37809.172781169,9297.63553673243,8063.77668763157,6551.98117243718,168854.559188253,123169.414728924,166657.470539811,15273.1965041124,11990.4241198989,8904.92572942732,103568.643417348,12827.3431840825,15.4176351999232,0,418.354,6590.63778125438,372.835967385808,13.3665680614192,70810.8908967778,3.813,4456.18550810966,9637.62618352849,223.397244963259,537967.435321815,94.6421354710601,3615.85582064519,227.139,8972.2765299026,65.2578279615201,41235.149544498,12094.3831549045,375801.372779391,549027.563667857,0,2.66367265608994,22565.3003752366,21125.9919480542,784.515559263725,20645.8648082404,284974.326,0,1370.87517074501,90800.5904320935,1861.75980986786,20718.2458912941,20961.5488669499,4509.44134564839,5285.5614192614,19483.0620438204,0,0,0,110791.80377442,30357.0637732564,3536.493,0,12136.1414828325,1204.24026106687,6189.76071521289,41160.7152039806,132681.836663512,18665.1923098904,1462.84082751143,626.784,3289.197,4691.9276842913,37093.0653279187,6935.235,2251.02477742162,7095.09808776771,0,14511.3993715084,22065.175,1.49056772306513,7701.9390819234,3436.20685129166,46029.4216100455,110150.869465587,3923792.34841654,1411.11537660774,49.5284568358298,0,0
"53",0,0,25.3,85.4712337806603,13691.4507651894,0,72.58523315637,344.231024774575,0,0,30.329,0,67850.2610295239,14505.091,0,984.992,0,0,0,9305.41577194069,3.155,0,179.40211967261,0,0,0,116.780874974785,0,1293744.35416583,17.9077077261661,0,0,105.453637203136,1.30798031107565,0,134.430248542967,1.495,0,0,21200.1482226598,0,0,0,0,7.54287000453267,96854.7122530822,486.174512550684,0,87414.9252257082,5161.21935757653,12.4085931492794,0,0,0,0,0,0,9.462,496060.061796942,829.855281594243,0,132416.032728798,8,4286.0458082766,0,922.647849549933,198732.707661036,16.7510310662503,3.98,56640.6837364562,29.0597052322943,0,0,313.822868722176,67592.603704595,3.08058159917938,1.776,10985.9251199111,0,5811.54975925544,366.696527844866,60.3240379217207,18.8143446237889,0,0,0,14813.0325687678,1.02791079170033,33.515,8.793,2937.67597493863,0,0,5195.51078382548,0,19.1268194505483,20.376,2150.48148033529,0,0,0,0,5.216,5053.95201206869,257.911151838976,0,538.354315292404,100.913283643777,0,0,0,0,4958.30657810347,15.938,0,1472.01009814458,1.226,2975.92920274789,19821.2343400264,112421.205945118,0,0,0,0,8.286,28324.7704374448,0,2.384,2648.86398338113,0,0,0,195.571838091538,17846.22740607,27.871,87824.4298315305,163.46254636365,20702.9443275487,0,0,19.126,0
"54",0,0,0,0,0,0,2.88322265377882,0,0,0,0,0,17.9447057129058,0,0,0,0,0,0,0,0,0,0,0,15.6450555079139,0,1496.08150251098,0,383.452152472685,0,0,0,0,0,0,0,0,1.791,0,13.3980613713649,0,0,0,0,0,2947.144,1.352,0,0,4741.73716920735,0,0,0,0,0,0,5.50328760667971,0,237801.521454882,0,0,0,0,0,0,358.749,0,0,0,1552.90317294125,2.78844253018918,0,0,0,0,0,0,19.851,0,0,0,0,2.70657587456645,0,0,0,0,69.1042001563436,0,0,48.219,0,0,1.121,0,0,0,0,0,0,0,0,0,17.9943321405908,286.740043737514,0,0,0,0,0,0,0,0,0,0,0,16.565,0,61493.499667798,7.127,10.601979700431,0,0,0,0,0,0,0,0,0,10.484,0,2.82498065547789,848.420577065573,5.80117563610356,0,316.698269961315,15.676775482188,0,0,0,0
"55",0,0,0,2.267,12.4257145062242,0,368.532290288525,827.517425006119,0,0,60.4187549691982,0,1.001,88037.269,1369.019,8.34254568303062,0,0,0,4978.87337333436,0,0,0,0,0,0,97.423,0,37554.292409952,796.452967657645,0,0,224.313273230553,0,0,339.082321375948,267.88413996139,6009.83871289969,638.522736240223,0,0,23.094,0,1.946,230.528,10172.6040024045,0,0,10473.9703921257,0,0,695.950342955068,0,0,0,0,143.330114352462,0,393.068538072459,11.024,0,3567.47564458843,0,18419.4671549943,40643.4369850547,5442.2169468246,0,1.913,1.609,2716.35469058216,12.131890400787,0,0,0,229.655775660878,2.7513712076392,0,637.476982549705,1311.32960608128,0,0,0,39019.9343956728,34.982,20.943,0,2.003,0,0,0,41523.9370301384,87.066,0,1838.7792369908,0,22.4095364587326,0,303.610595044464,0,0,0,129.078708661181,1116.295,415.201968551618,28673.4722363973,37.266913014204,0,288.7,0,0,0,1486.31950733133,2.33216839958631,2.029,0,64.3712078606581,367.026073591662,1517.80056820056,142.09,4762.77855833305,0,6123.56614982193,0,0,428.199701593645,20646.777,0,0,1211.12219821819,0,0,0,0,3582.81888618291,0,54229.4688691796,63496.6834464086,306956.054835059,60.0169551354076,0,0,0
"56",0,0,1017.128,26.529,151.893,0,2050.63535293679,310.862323539729,0,0,77.5119634141327,0,17.8,12074.8612061519,0,0,0,21.76,33.045,1106.11704606358,0,0,0,0,0,0,402.327641329485,1289.81204014749,7117.48162971741,362.706633570488,0,0,357.963511422339,0,0,99.8346192801669,82.308,42150.8490386019,7.806,0,95.727,15.5365228359449,0,0,156.932297076842,20215.8072706234,4.35,23.779,3506.46414900084,32.491426352992,0,594.930764204713,0,0,0,0,92.008,0,6025.40464684655,217.49548284328,0,290.958076154398,0,1134.57214694538,2162.80597125797,2929.67062957213,7.042,19.4822318065552,3.89921182823659,1698.91656400718,352.720819971635,0,0,0,13.161,142.341626976131,0,316.655661472247,0,1034.34066902624,0,3.801,19629.828025472,1.416,17.754,0,4.56543794261792,0,0,21.6584550511889,1772.96781525159,209.205978333724,0,0,0,34.997,8.46740252930273,41.1913181833769,0,0,0,104.015,420.75120442753,284.905740385195,27.1319705256151,124.709799823433,3.153,167.074,0,0,0,293.46,0,73.749,0,636.489821840231,739.201943235265,111.260116638776,63.233,5422.80365361656,3632.715,5.59953566886134,0,0,479.550134939696,5620.15524241657,0,2.115,4721.59717555841,0,0,0,178.542897266552,298.63582898562,0,24.231,9886.01688575917,930547.265808655,20.56,0,0,0
"57",23.98,52.531,242.394579303875,0,11784.3015926215,128.912073994564,34486.6461558817,7749.40652197374,48.703,1941.977,249.708559595759,3281.072,137.713391828487,226480.362178353,21518.8273168236,55.4760763911241,0,363.653240541511,248.463433790207,16118.9097586677,0,60.8157188372788,1781.00085278374,0,0,0,100.709,7739.98648029801,43327.1912890278,16390.0642563476,0,0,104332.071533305,575.062437402268,44.524,5299.34616121838,4049.51182494563,73375.2813063847,18833.7791170761,463.327364565934,543690.02997684,591.697536369409,0,0,20737.2713298083,107671.550568477,0,67.934,445377.253606556,0,1823.52716164552,381784.169107792,0,0,571.532,10453.046,0,475.482643787605,18478.2044505221,3344.50186240349,0,6690.58226491375,2258.12760528497,78664.8720105683,10635.5354430264,36923.142553886,542.348847940107,16.2112997765515,97.775,29869.8574465902,1127.60946817753,0,0,191.025,335.194785111499,17.7337705129488,0,3791.72011557672,0,0,0,18.335144908207,292266.932165773,18.8170060090504,755.851895590746,59.197,2835.81556164958,66.5638768005628,3.293,4.699,281901.474360707,406992.938844639,0,30.6897467571443,153.379435808808,5966.08517280337,15.4097918541554,809.957630448246,33565.548,0,162.176202278219,20500.0810123716,877.06000535288,7972.04527106377,8233.5559181943,381.284929666117,1587.05668760141,20949.8584898371,0,0,0,3422.68440173867,127.05845524781,1260.722,665.28,2176.37337547262,2222.53072713767,3968.73387802629,5750.78186075119,103517.629654985,1436.77814641142,2014.62715214175,204.009,275.244,45951.6471711232,31387.0478162098,0,206.912345881007,28180.8675792545,0,13.5733072376321,6108.706,1130.40922955072,3841.05151314109,0,9879.18379859914,154945.838462347,4686660.47369533,1296.87984610054,1.51781304244271,11.806879676677,0
"58",5216.806,86949.1317472551,111355.589690159,84048.0859993469,374757.88486752,14496.5159021332,500204.777112683,4781173.6316538,48307.3094566008,97.411,19674.2846188882,6631.728,130817.213916707,2459529.80075082,64.962,4021.15120012724,6.86974054994564,29600.5476154459,293009.751369456,342138.658649517,6934.00655830944,1160901.80257477,5892.0137645413,338.388917559671,197.111760214316,1071.131,20189.5204454162,86765.0249720967,3276670.03789836,88205.4508404634,0,1420.15,40905.6651242657,1613125.7937652,51219.3145387903,4151414.35276637,838121.491974581,11811.2517214863,31198.1509950788,149983.689034619,5213.95414137617,154204.067779199,11130.468,149.539,416393.223816529,4826205.41380791,1058.29628886799,54912.4445077474,28682940.9579123,13264.7422023036,489344.912881262,3472.75061455059,2397.774,85.152,377.282,1770.999,8653.53066187297,0,270210.911376988,69175.6137788536,49831.5370000001,197003.739070945,290279.593456211,5900892.92395075,21242.2555347994,1060241.55516476,42446.1634004952,134465.277686455,13497.7153509982,684999.699179236,65739.2774945256,8265.07827148822,2789.225,184476.833323784,103969.043498124,4321.34761248728,1069.52558573311,186095.132874795,155.591032417159,5356.41073613112,1282.651,8489.21045329848,1262134.36949933,110811.670770842,12897.6816411156,32199.331136451,270257.893241805,1271.92184678139,30291.2838258152,793.250029806607,3026897.08484114,5924.44794419259,1091.206,34615.8637603221,254987.480018963,325096.099005078,15756.3660729277,68872.31182148,18262.276,41.713,8826.26497742911,62961.5248312052,48945.2513125495,4079727.59638087,473524.148229284,62147.1229375874,5861299.40453166,2279732.71507496,787.13,0,0,220547.857095694,17810.0999932579,1071121.57172246,756.452,292338.392519899,4459849.83813701,927685.255467084,224819.899218254,2889674.70483704,10173.9587980479,523.803288788979,34.819,3162.555,1542180.2653214,1119617.38398132,2766.682,4788.89264874153,160019.677361771,147.62,1726.23417997009,14814.113,121989.90138615,1720370.40057296,5838.90646594027,1367242.50769731,3687851.2175635,4664684.76715544,11414.2898490892,55822.7949959167,1621.73377442688,1014.82870760768
"59",636730.779,19625.7606296899,938956.228703175,331114.291811684,830674.748131944,46868.5841751572,3924790.69311606,791096.717355379,84322.917013157,7320.713,650454.740747178,7125836.30100001,130932.647031189,5729821.9388881,16112.579867087,642997.747701048,400905.745185884,139892.299116506,69820.0010747117,2932002.32204769,46451.2720925603,170923.370402464,179529.480821046,104475.700156043,1578.75353702589,119535.258,193401.790169033,829192.596363932,14016374.7818654,858376.278954757,19596.65,220541.763199583,192487.679856604,148458.697622516,94656.8219275346,717694.556129417,790583.617078623,226521.737046778,336919.13254268,2350944.44537176,109556.896938885,90170.618058571,707491.034,57685.4781961665,388136.717143756,5926864.77661242,116625.748090877,62388.3408791692,9659273.67258926,667020.71820196,652430.985874016,300688.640931097,363126.599999999,12723.738,22561.292,90701.895,138939.926119396,457005.412801111,0,4033268.23101914,1047709.25566315,835650.048941109,2048021.68390247,5790130.11696632,66749.3944774384,5214108.06103011,535635.296168453,187710.076002466,1682408.98990723,5015855.01653501,1691142.26624573,32716.0876202849,23566.684,106576.178449132,312832.306033495,274596.448425602,276588.893938887,6179719.51747689,273022.648377971,132679.982304321,77222.7326139814,920709.776790027,4530786.77175425,26481.1878012857,82092.9769980071,40441.0560560152,570152.321453425,605281.972784875,1154795.69436734,6055042.75728619,4210950.32557891,151095.284126015,113292.683,2019946.1515793,40832.069432753,556600.05044193,1680983.04357894,1756677.76350085,232734.255,36407.398,160220.699590188,816021.326294806,1663379.15854171,2116355.54770205,773790.122456447,1531125.44873766,353317.82079507,2757771.23134336,89949.1699999999,1509.57014814596,1037.592,5473153.78279311,696129.961130389,164044.991640901,96382.227,8343286.53607447,262374.886635924,283392.788530754,4324601.98090734,4298698.77035111,4328246.22182811,3836.99538626495,559.468,15189.154,760802.82003786,1615662.91583381,25314.89,1299393.847035,3977287.36661656,3500.605,382789.176863906,89435.9849999999,308263.310490008,6135175.06919879,717670.752348527,525331.777656341,9051004.52951497,47728981.270725,196922.292149125,261984.064484181,263283.893444404,117834.123609021
